"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16416779","Закрыта","25.07.2021 7:20:10","Администрирование","Администрирование B2C","Перечисление на номер телефона","09.08.2021 7:20:10","нет","18540","OBO","18540","1"
"TT16416782","Закрыта","25.07.2021 7:20:25","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:20:25","нет","558","OBO","558","1"
"TT16416783","Закрыта","25.07.2021 7:20:53","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 7:20:53","нет","1866","OBO","1866","1"
"TT16416787","Закрыта","25.07.2021 7:21:23","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","23.11.2021 23:21:23","нет","1181","Technology TT","1181","1"
"TT16416789","Закрыта","25.07.2021 7:21:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 7:21:40","нет","2071","OBO","2071","1"
"TT16416790","Закрыта","25.07.2021 7:21:58","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.07.2022 7:21:58","нет","1181","Technology TT","1181","1"
"TT16416791","Закрыта","25.07.2021 7:22:03","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.07.2022 7:22:03","нет","1180","Technology TT","1180","1"
"TT16416797","Закрыта","25.07.2021 7:23:36","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 7:23:36","нет","1588","OBO","1588","1"
"TT16416800","Закрыта","25.07.2021 7:24:30","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:24:30","нет","554","OBO","554","1"
"TT16416805","Закрыта","25.07.2021 7:25:46","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 7:25:46","нет","1590","OBO","1590","1"
"TT16416807","Закрыта","25.07.2021 7:26:15","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.11.2021 23:26:15","нет","1176","Technology TT","1176","1"
"TT16416819","Закрыта","25.07.2021 7:29:24","Претензия","Тарификация","Роуминг","29.07.2021 7:29:24","нет","531","OBO","531","1"
"TT16416820","Закрыта","25.07.2021 7:29:24","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:29:24","нет","552","OBO","552","1"
"TT16416822","Закрыта","25.07.2021 7:29:49","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","30.07.2021 7:29:49","нет","6418","OBO","6418","1"
"TT16416823","Закрыта","25.07.2021 7:29:50","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 7:29:50","нет","1589","OBO","1589","1"
"TT16416824","Закрыта","25.07.2021 7:29:54","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:29:54","нет","544","OBO","544","1"
"TT16416829","Закрыта","25.07.2021 7:30:25","Администрирование","ГОЗ (corpzapros)","Перенос денежных средств","26.07.2021 7:30:25","нет","1201","CKBO B2B","1201","1"
"TT16416834","Закрыта","25.07.2021 7:31:31","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.08.2021 7:31:31","нет","14720","BO MOS","14720","1"
"TT16416836","Назначена на группу","25.07.2021 7:31:38","Претензия","Телефония","Тишина МГ/МН","28.07.2021 7:31:38","нет","85098","IMS.CP","81923","1"
"TT16416836","Назначена на группу","25.07.2021 7:31:38","Претензия","Телефония","Тишина МГ/МН","28.07.2021 7:31:38","нет","85098","OBO","3172","1"
"TT16416836","Назначена на группу","25.07.2021 7:31:38","Претензия","Телефония","Тишина МГ/МН","28.07.2021 7:31:38","нет","85098","Tech MOS","3","1"
"TT16416837","Закрыта","25.07.2021 7:31:38","Претензия","Телефония","Недостаточно средств","28.07.2021 7:31:38","нет","113","OBO","113","1"
"TT16416841","Закрыта","25.07.2021 7:32:22","Администрирование","Администрирование B2C","Перенос компенсации на основной баланс","28.07.2021 7:32:22","нет","3519","OBO","3519","1"
"TT16416842","Закрыта","25.07.2021 7:32:25","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:32:25","нет","675","OBO","675","1"
"TT16416844","Закрыта","25.07.2021 7:32:36","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:32:36","нет","547","OBO","547","1"
"TT16416848","Закрыта","25.07.2021 7:33:56","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 7:33:56","нет","2062","OBO","2062","1"
"TT16416849","Закрыта","25.07.2021 7:34:15","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:34:15","нет","753","OBO","753","1"
"TT16416854","Закрыта","25.07.2021 7:34:24","Претензия","CAMEL/внутрисетевой роуминг","Нет исходящей связи","28.07.2021 7:34:24","нет","359","OBO","359","1"
"TT16416857","Закрыта","25.07.2021 7:35:42","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","28.07.2021 7:35:42","нет","2048","OBO","2048","1"
"TT16416863","Закрыта","25.07.2021 7:36:28","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","23.11.2021 23:36:28","нет","1166","Technology TT","1166","1"
"TT16416865","Закрыта","25.07.2021 7:37:06","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","23.11.2021 23:37:06","нет","1165","Technology TT","1165","1"
"TT16416868","Закрыта","25.07.2021 7:37:34","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 7:37:34","нет","1165","Technology TT","1165","1"
"TT16416869","Закрыта","25.07.2021 7:37:38","Претензия","Сеть","Поиск сети","28.07.2021 7:37:38","нет","3180","Tech KAZ","3129","1"
"TT16416869","Закрыта","25.07.2021 7:37:38","Претензия","Сеть","Поиск сети","28.07.2021 7:37:38","нет","3180","OBO","51","1"
"TT16416870","Закрыта","25.07.2021 7:37:55","Претензия","SMS нотификации от компании Теле2","Не поступают /дублируются смс","28.07.2021 7:37:55","нет","329","OBO","329","1"
"TT16416876","Закрыта","25.07.2021 7:40:38","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 19:40:38","нет","534","OBO","534","1"
"TT16416879","Закрыта","25.07.2021 7:40:54","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 7:40:54","нет","1578","OBO","1578","1"
"TT16416880","Закрыта","25.07.2021 7:41:24","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 7:41:24","нет","1583","OBO","1583","1"
